emg smp,emg val,bioz smp,bioz val,mmg smp,mmg val
0,0,0,0,11994,547.0
0,0,0,0,11995,390.0
0,0,0,0,11996,272.0
0,0,0,0,11997,-107.0
0,0,0,0,11998,62.0
0,0,0,0,11999,29.0
12736,-0.033951,0,0,0,0
12737,-0.030279,0,0,0,0
12738,-0.033712,0,0,0,0
12739,-0.036955,0,0,0,0
12740,-0.035429,0,0,0,0
12741,-0.030994,0,0,0,0
12742,-0.034142,0,0,0,0
12743,-0.034857,0,0,0,0
12744,-0.038624,0,0,0,0
12745,-0.035143,0,0,0,0
12746,-0.03109,0,0,0,0
12747,-0.032568,0,0,0,0
12748,-0.031853,0,0,0,0
12749,-0.036049,0,0,0,0
12750,-0.035906,0,0,0,0
12751,-0.035715,0,0,0,0
0,0,0,0,12000,277.0
0,0,0,0,12001,385.0
0,0,0,0,12002,472.0
0,0,0,0,12003,300.0
0,0,0,0,12004,638.0
0,0,0,0,12005,374.0
0,0,0,0,12006,423.0
0,0,0,0,12007,313.0
0,0,0,0,12008,436.0
0,0,0,0,12009,125.0
0,0,0,0,12010,243.0
0,0,0,0,12011,378.0
0,0,0,0,12012,243.0
0,0,0,0,12013,310.0
0,0,0,0,12014,263.0
12752,-0.033283,0,0,0,0
12753,-0.03562,0,0,0,0
12754,-0.036001,0,0,0,0
12755,-0.033331,0,0,0,0
12756,-0.032997,0,0,0,0
12757,-0.034332,0,0,0,0
12758,-0.039864,0,0,0,0
12759,-0.036192,0,0,0,0
12760,-0.029373,0,0,0,0
12761,-0.030613,0,0,0,0
12762,-0.034428,0,0,0,0
12763,-0.031996,0,0,0,0
12764,-0.035238,0,0,0,0
12765,-0.037575,0,0,0,0
12766,-0.034142,0,0,0,0
12767,-0.037384,0,0,0,0
0,0,0,0,12015,354.0
0,0,0,0,12016,-434.0
0,0,0,0,12017,-233.0
0,0,0,0,12018,-812.0
0,0,0,0,12019,-713.0
0,0,0,0,12020,-612.0
0,0,0,0,12021,-582.0
0,0,0,0,12022,-788.0
0,0,0,0,12023,-605.0
0,0,0,0,12024,-603.0
0,0,0,0,12025,-563.0
0,0,0,0,12026,-464.0
0,0,0,0,12027,-362.0
0,0,0,0,12028,-255.0
0,0,0,0,12029,-155.0
12768,-0.036716,0,0,0,0
12769,-0.036001,0,0,0,0
12770,-0.032091,0,0,0,0
12771,-0.030804,0,0,0,0
12772,-0.041294,0,0,0,0
12773,-0.038624,0,0,0,0
12774,-0.034428,0,0,0,0
12775,-0.036478,0,0,0,0
12776,-0.036669,0,0,0,0
12777,-0.038958,0,0,0,0
12778,-0.036812,0,0,0,0
12779,-0.034094,0,0,0,0
12780,-0.034952,0,0,0,0
12781,-0.035238,0,0,0,0
12782,-0.034142,0,0,0,0
12783,-0.03562,0,0,0,0
0,0,0,0,12030,-103.0
0,0,0,0,12031,573.0
0,0,0,0,12032,819.0
0,0,0,0,12033,631.0
0,0,0,0,12034,434.0
0,0,0,0,12035,343.0
0,0,0,0,12036,243.0
0,0,0,0,12037,172.0
0,0,0,0,12038,137.0
0,0,0,0,12039,272.0
0,0,0,0,12040,63.0
0,0,0,0,12041,353.0
0,0,0,0,12042,366.0
0,0,0,0,12043,214.0
0,0,0,0,12044,61.0
12784,-0.036335,0,0,0,0
12785,-0.035667,0,0,0,0
12786,-0.034523,0,0,0,0
12787,-0.033855,0,0,0,0
12788,-0.035429,0,0,0,0
12789,-0.038004,0,0,0,0
12790,-0.038815,0,0,0,0
12791,-0.029659,0,0,0,0
12792,-0.030136,0,0,0,0
12793,-0.038719,0,0,0,0
12794,-0.037146,0,0,0,0
12795,-0.035095,0,0,0,0
12796,-0.031996,0,0,0,0
12797,-0.032282,0,0,0,0
12798,-0.034475,0,0,0,0
12799,-0.033045,0,0,0,0
0,0,0,0,12045,28.0
0,0,0,0,12046,1061.0
0,0,0,0,12047,1060.0
0,0,0,0,12048,736.0
0,0,0,0,12049,635.0
0,0,0,0,12050,445.0
0,0,0,0,12051,411.0
0,0,0,0,12052,388.0
0,0,0,0,12053,343.0
0,0,0,0,12054,61.0
0,0,0,0,12055,-311.0
0,0,0,0,12056,-157.0
0,0,0,0,12057,-679.0
0,0,0,0,12058,-701.0
0,0,0,0,12059,-674.0
12800,-0.03314,0,0,0,0
12801,-0.033092,0,0,0,0
12802,-0.032091,0,0,0,0
12803,-0.034142,0,0,0,0
12804,-0.038719,0,0,0,0
12805,-0.039244,0,0,0,0
12806,-0.034761,0,0,0,0
12807,-0.033951,0,0,0,0
12808,-0.035334,0,0,0,0
12809,-0.034332,0,0,0,0
12810,-0.038719,0,0,0,0
12811,-0.036526,0,0,0,0
12812,-0.033426,0,0,0,0
12813,-0.034189,0,0,0,0
12814,-0.031567,0,0,0,0
12815,-0.034285,0,0,0,0
0,0,0,0,12060,84.0
0,0,0,0,12061,641.0
0,0,0,0,12062,914.0
0,0,0,0,12063,819.0
0,0,0,0,12064,623.0
0,0,0,0,12065,400.0
0,0,0,0,12066,310.0
0,0,0,0,12067,286.0
0,0,0,0,12068,254.0
0,0,0,0,12069,41.0
0,0,0,0,12070,139.0
0,0,0,0,12071,2.0
0,0,0,0,12072,-13.0
0,0,0,0,12073,-112.0
0,0,0,0,12074,8.0
12816,-0.033998,0,0,0,0
12817,-0.034475,0,0,0,0
12818,-0.030899,0,0,0,0
12819,-0.033283,0,0,0,0
12820,-0.040627,0,0,0,0
12821,-0.032187,0,0,0,0
12822,-0.033903,0,0,0,0
12823,-0.036573,0,0,0,0
12824,-0.034428,0,0,0,0
12825,-0.04077,0,0,0,0
12826,-0.035572,0,0,0,0
12827,-0.032902,0,0,0,0
12828,-0.035858,0,0,0,0
12829,-0.034475,0,0,0,0
12830,-0.03705,0,0,0,0
12831,-0.036669,0,0,0,0
0,0,0,0,12075,10.0
0,0,0,0,12076,-1143.0
0,0,0,0,12077,-956.0
0,0,0,0,12078,-618.0
0,0,0,0,12079,-703.0
0,0,0,0,12080,-812.0
0,0,0,0,12081,-316.0
0,0,0,0,12082,-292.0
0,0,0,0,12083,-532.0
0,0,0,0,12084,-535.0
0,0,0,0,12085,-757.0
0,0,0,0,12086,-79.0
0,0,0,0,12087,-353.0
0,0,0,0,12088,-209.0
0,0,0,0,12089,51.0
12832,-0.033998,0,0,0,0
12833,-0.034046,0,0,0,0
12834,-0.034475,0,0,0,0
12835,-0.031614,0,0,0,0
12836,-0.03376,0,0,0,0
12837,-0.036335,0,0,0,0
12838,-0.034285,0,0,0,0
12839,-0.031996,0,0,0,0
0,0,0,0,12090,89.0
0,0,0,0,12091,773.0
0,0,0,0,12092,960.0
0,0,0,0,12093,816.0
0,0,0,0,12094,634.0
0,0,0,0,12095,688.0
0,0,0,0,12096,608.0
0,0,0,0,12097,404.0
0,0,0,0,12098,490.0
0,0,0,0,12099,328.0
0,0,0,0,12100,432.0
0,0,0,0,12101,394.0
0,0,0,0,12102,277.0
0,0,0,0,12103,155.0
0,0,0,0,12104,345.0
12840,-0.036478,0,0,0,0
12841,-0.033665,0,0,0,0
12842,-0.037384,0,0,0,0
12843,-0.03562,0,0,0,0
12844,-0.033474,0,0,0,0
12845,-0.040245,0,0,0,0
12846,-0.033903,0,0,0,0
12847,-0.029659,0,0,0,0
0,0,0,0,12105,64.0
0,0,0,0,12106,200.0
0,0,0,0,12107,59.0
0,0,0,0,12108,-84.0
0,0,0,0,12109,69.0
0,0,0,0,12110,154.0
0,0,0,0,12111,168.0
0,0,0,0,12112,-85.0
0,0,0,0,12113,159.0
0,0,0,0,12114,-230.0
0,0,0,0,12115,141.0
0,0,0,0,12116,24.0
0,0,0,0,12117,-59.0
0,0,0,0,12118,-69.0
0,0,0,0,12119,307.0
12848,-0.036383,0,0,0,0
12849,-0.032616,0,0,0,0
12850,-0.034666,0,0,0,0
12851,-0.040531,0,0,0,0
12852,-0.032997,0,0,0,0
12853,-0.031233,0,0,0,0
12854,-0.036192,0,0,0,0
12855,-0.033951,0,0,0,0
12856,-0.031281,0,0,0,0
12857,-0.03252,0,0,0,0
12858,-0.032902,0,0,0,0
12859,-0.034666,0,0,0,0
12860,-0.036907,0,0,0,0
12861,-0.036001,0,0,0,0
12862,-0.032854,0,0,0,0
12863,-0.031948,0,0,0,0
0,0,0,0,12120,128.0
0,0,0,0,12121,-508.0
0,0,0,0,12122,-850.0
0,0,0,0,12123,-621.0
0,0,0,0,12124,-235.0
0,0,0,0,12125,-396.0
0,0,0,0,12126,-627.0
0,0,0,0,12127,-395.0
0,0,0,0,12128,-175.0
0,0,0,0,12129,-313.0
0,0,0,0,12130,-258.0
0,0,0,0,12131,-293.0
0,0,0,0,12132,47.0
0,0,0,0,12133,220.0
0,0,0,0,12134,260.0
12864,-0.037098,0,0,0,0
12865,-0.037003,0,0,0,0
12866,-0.034618,0,0,0,0
12867,-0.036144,0,0,0,0
12868,-0.034285,0,0,0,0
12869,-0.033426,0,0,0,0
12870,-0.032949,0,0,0,0
12871,-0.031996,0,0,0,0
12872,-0.034523,0,0,0,0
12873,-0.034809,0,0,0,0
12874,-0.032616,0,0,0,0
12875,-0.034666,0,0,0,0
12876,-0.034428,0,0,0,0
12877,-0.037336,0,0,0,0
12878,-0.038719,0,0,0,0
12879,-0.03047,0,0,0,0
0,0,0,0,12135,213.0
0,0,0,0,12136,-377.0
0,0,0,0,12137,-399.0
0,0,0,0,12138,-442.0
0,0,0,0,12139,-377.0
0,0,0,0,12140,-199.0
0,0,0,0,12141,-287.0
0,0,0,0,12142,-182.0
0,0,0,0,12143,-290.0
0,0,0,0,12144,-261.0
0,0,0,0,12145,-236.0
0,0,0,0,12146,-206.0
0,0,0,0,12147,-172.0
0,0,0,0,12148,-145.0
0,0,0,0,12149,-107.0
12880,-0.035763,0,0,0,0
12881,-0.037336,0,0,0,0
12882,-0.034904,0,0,0,0
12883,-0.033617,0,0,0,0
12884,-0.033379,0,0,0,0
12885,-0.03686,0,0,0,0
12886,-0.036716,0,0,0,0
12887,-0.034475,0,0,0,0
0,0,0,0,12150,35.0
0,0,0,0,12151,-1017.0
0,0,0,0,12152,-871.0
0,0,0,0,12153,-538.0
0,0,0,0,12154,-383.0
0,0,0,0,12155,-260.0
0,0,0,0,12156,-245.0
0,0,0,0,12157,-89.0
0,0,0,0,12158,-50.0
0,0,0,0,12159,-10.0
0,0,0,0,12160,19.0
0,0,0,0,12161,64.0
0,0,0,0,12162,235.0
0,0,0,0,12163,180.0
0,0,0,0,12164,49.0
12888,-0.034857,0,0,0,0
12889,-0.033045,0,0,0,0
12890,-0.032616,0,0,0,0
12891,-0.035572,0,0,0,0
12892,-0.032568,0,0,0,0
12893,-0.034714,0,0,0,0
12894,-0.037479,0,0,0,0
12895,-0.033092,0,0,0,0
12896,-0.034809,0,0,0,0
12897,-0.035286,0,0,0,0
12898,-0.034046,0,0,0,0
12899,-0.032616,0,0,0,0
12900,-0.032902,0,0,0,0
12901,-0.029421,0,0,0,0
12902,-0.031614,0,0,0,0
12903,-0.037432,0,0,0,0
0,0,0,0,12165,103.0
0,0,0,0,12166,362.0
0,0,0,0,12167,403.0
0,0,0,0,12168,399.0
0,0,0,0,12169,387.0
0,0,0,0,12170,382.0
0,0,0,0,12171,379.0
0,0,0,0,12172,521.0
0,0,0,0,12173,477.0
0,0,0,0,12174,306.0
0,0,0,0,12175,293.0
0,0,0,0,12176,282.0
0,0,0,0,12177,262.0
0,0,0,0,12178,235.0
0,0,0,0,12179,435.0
12904,-0.034237,0,0,0,0
12905,-0.032425,0,0,0,0
12906,-0.033712,0,0,0,0
12907,-0.034523,0,0,0,0
12908,-0.034952,0,0,0,0
12909,-0.037861,0,0,0,0
12910,-0.030994,0,0,0,0
12911,-0.032473,0,0,0,0
12912,-0.038433,0,0,0,0
12913,-0.033522,0,0,0,0
12914,-0.037813,0,0,0,0
12915,-0.035381,0,0,0,0
12916,-0.032234,0,0,0,0
12917,-0.034189,0,0,0,0
12918,-0.032234,0,0,0,0
12919,-0.035763,0,0,0,0
0,0,0,0,12180,888.0
0,0,0,0,12181,912.0
0,0,0,0,12182,876.0
0,0,0,0,12183,984.0
0,0,0,0,12184,1331.0
0,0,0,0,12185,1016.0
0,0,0,0,12186,949.0
0,0,0,0,12187,841.0
0,0,0,0,12188,1085.0
0,0,0,0,12189,879.0
0,0,0,0,12190,850.0
0,0,0,0,12191,844.0
0,0,0,0,12192,626.0
0,0,0,0,12193,642.0
0,0,0,0,12194,644.0
12920,-0.031805,0,0,0,0
12921,-0.026798,0,0,0,0
12922,-0.035,0,0,0,0
12923,-0.039148,0,0,0,0
12924,-0.036287,0,0,0,0
12925,-0.033522,0,0,0,0
12926,-0.035286,0,0,0,0
12927,-0.042057,0,0,0,0
12928,-0.036049,0,0,0,0
12929,-0.032663,0,0,0,0
12930,-0.034809,0,0,0,0
12931,-0.030231,0,0,0,0
12932,-0.035095,0,0,0,0
12933,-0.038242,0,0,0,0
12934,-0.037813,0,0,0,0
12935,-0.037384,0,0,0,0
0,0,0,0,12195,403.0
0,0,0,0,12196,126.0
0,0,0,0,12197,50.0
0,0,0,0,12198,-68.0
0,0,0,0,12199,-60.0
0,0,0,0,12200,-62.0
0,0,0,0,12201,-158.0
0,0,0,0,12202,-163.0
0,0,0,0,12203,-157.0
0,0,0,0,12204,-160.0
0,0,0,0,12205,-172.0
0,0,0,0,12206,-200.0
0,0,0,0,12207,-384.0
0,0,0,0,12208,-383.0
0,0,0,0,12209,-527.0
12936,-0.034142,0,0,0,0
12937,-0.038433,0,0,0,0
12938,-0.03829,0,0,0,0
12939,-0.034761,0,0,0,0
12940,-0.036955,0,0,0,0
12941,-0.036812,0,0,0,0
12942,-0.036478,0,0,0,0
12943,-0.036573,0,0,0,0
12944,-0.036335,0,0,0,0
12945,-0.034857,0,0,0,0
12946,-0.037384,0,0,0,0
12947,-0.038671,0,0,0,0
12948,-0.032139,0,0,0,0
12949,-0.033331,0,0,0,0
12950,-0.034857,0,0,0,0
12951,-0.032759,0,0,0,0
0,0,0,0,12210,41.0
0,0,0,0,12211,-189.0
0,0,0,0,12212,-109.0
0,0,0,0,12213,30.0
0,0,0,0,12214,-294.0
0,0,0,0,12215,-346.0
0,0,0,0,12216,-57.0
0,0,0,0,12217,-8.0
0,0,0,0,12218,-21.0
0,0,0,0,12219,52.0
0,0,0,0,12220,33.0
0,0,0,0,12221,-39.0
0,0,0,0,12222,135.0
0,0,0,0,12223,-344.0
0,0,0,0,12224,-419.0
12952,-0.037909,0,0,0,0
12953,-0.034904,0,0,0,0
12954,-0.033474,0,0,0,0
12955,-0.037098,0,0,0,0
12956,-0.03233,0,0,0,0
12957,-0.034046,0,0,0,0
12958,-0.036192,0,0,0,0
12959,-0.032663,0,0,0,0
12960,-0.035334,0,0,0,0
12961,-0.03686,0,0,0,0
12962,-0.034142,0,0,0,0
12963,-0.037861,0,0,0,0
12964,-0.034046,0,0,0,0
12965,-0.036526,0,0,0,0
12966,-0.04096,0,0,0,0
12967,-0.032902,0,0,0,0
0,0,0,0,12225,-289.0
0,0,0,0,12226,-994.0
0,0,0,0,12227,-766.0
0,0,0,0,12228,-957.0
0,0,0,0,12229,-1131.0
0,0,0,0,12230,-820.0
0,0,0,0,12231,-653.0
0,0,0,0,12232,-582.0
0,0,0,0,12233,-523.0
0,0,0,0,12234,-456.0
0,0,0,0,12235,-410.0
0,0,0,0,12236,-491.0
0,0,0,0,12237,-477.0
0,0,0,0,12238,-379.0
0,0,0,0,12239,-263.0
12968,-0.035,0,0,0,0
12969,-0.036001,0,0,0,0
12970,-0.034523,0,0,0,0
12971,-0.035954,0,0,0,0
12972,-0.029945,0,0,0,0
12973,-0.030661,0,0,0,0
12974,-0.03562,0,0,0,0
12975,-0.031471,0,0,0,0
12976,-0.032711,0,0,0,0
12977,-0.035524,0,0,0,0
12978,-0.03767,0,0,0,0
12979,-0.036097,0,0,0,0
12980,-0.032663,0,0,0,0
12981,-0.033569,0,0,0,0
12982,-0.031471,0,0,0,0
12983,-0.03686,0,0,0,0
0,0,0,0,12240,-24.0
0,0,0,0,12241,-278.0
0,0,0,0,12242,-369.0
0,0,0,0,12243,-388.0
0,0,0,0,12244,-67.0
0,0,0,0,12245,-229.0
0,0,0,0,12246,-407.0
0,0,0,0,12247,-20.0
0,0,0,0,12248,-191.0
0,0,0,0,12249,121.0
0,0,0,0,12250,157.0
0,0,0,0,12251,214.0
0,0,0,0,12252,191.0
0,0,0,0,12253,-74.0
0,0,0,0,12254,130.0
12984,-0.036573,0,0,0,0
12985,-0.032616,0,0,0,0
12986,-0.03581,0,0,0,0
12987,-0.032997,0,0,0,0
12988,-0.032711,0,0,0,0
12989,-0.036287,0,0,0,0
12990,-0.03581,0,0,0,0
12991,-0.03686,0,0,0,0
12992,-0.036812,0,0,0,0
12993,-0.033379,0,0,0,0
12994,-0.036287,0,0,0,0
12995,-0.039339,0,0,0,0
12996,-0.034809,0,0,0,0
12997,-0.033903,0,0,0,0
12998,-0.032377,0,0,0,0
12999,-0.030041,0,0,0,0
0,0,0,0,12255,104.0
0,0,0,0,12256,-90.0
0,0,0,0,12257,13.0
0,0,0,0,12258,175.0
0,0,0,0,12259,-131.0
0,0,0,0,12260,52.0
0,0,0,0,12261,-385.0
0,0,0,0,12262,-452.0
0,0,0,0,12263,-78.0
0,0,0,0,12264,168.0
0,0,0,0,12265,283.0
0,0,0,0,12266,503.0
0,0,0,0,12267,256.0
0,0,0,0,12268,256.0
0,0,0,0,12269,424.0
13000,-0.040245,0,0,0,0
13001,-0.042009,0,0,0,0
13002,-0.035858,0,0,0,0
13003,-0.03581,0,0,0,0
13004,-0.035,0,0,0,0
13005,-0.03686,0,0,0,0
13006,-0.034809,0,0,0,0
13007,-0.033855,0,0,0,0
13008,-0.036049,0,0,0,0
13009,-0.036716,0,0,0,0
13010,-0.037813,0,0,0,0
13011,-0.036287,0,0,0,0
13012,-0.035238,0,0,0,0
13013,-0.032949,0,0,0,0
13014,-0.030041,0,0,0,0
13015,-0.034046,0,0,0,0
13016,-0.037766,0,0,0,0
13017,-0.034618,0,0,0,0
13018,-0.033092,0,0,0,0
13019,-0.035095,0,0,0,0
13020,-0.03767,0,0,0,0
13021,-0.037718,0,0,0,0
13022,-0.036478,0,0,0,0
13023,-0.03581,0,0,0,0
13024,-0.035954,0,0,0,0
13025,-0.035334,0,0,0,0
13026,-0.034761,0,0,0,0
13027,-0.036526,0,0,0,0
13028,-0.035858,0,0,0,0
13029,-0.034475,0,0,0,0
13030,-0.036097,0,0,0,0
13031,-0.036526,0,0,0,0
0,0,0,0,12270,289.0
0,0,0,0,12271,208.0
0,0,0,0,12272,116.0
0,0,0,0,12273,312.0
0,0,0,0,12274,356.0
0,0,0,0,12275,414.0
0,0,0,0,12276,258.0
0,0,0,0,12277,476.0
0,0,0,0,12278,377.0
0,0,0,0,12279,177.0
0,0,0,0,12280,107.0
0,0,0,0,12281,-104.0
0,0,0,0,12282,-81.0
0,0,0,0,12283,72.0
0,0,0,0,12284,-19.0
13032,-0.035906,0,0,0,0
13033,-0.036097,0,0,0,0
13034,-0.034618,0,0,0,0
13035,-0.035429,0,0,0,0
13036,-0.038052,0,0,0,0
13037,-0.037241,0,0,0,0
13038,-0.033092,0,0,0,0
13039,-0.03376,0,0,0,0
13040,-0.03705,0,0,0,0
13041,-0.037336,0,0,0,0
13042,-0.035954,0,0,0,0
13043,-0.035048,0,0,0,0
13044,-0.032663,0,0,0,0
13045,-0.034571,0,0,0,0
13046,-0.039482,0,0,0,0
13047,-0.034571,0,0,0,0
0,0,0,0,12285,-77.0
0,0,0,0,12286,643.0
0,0,0,0,12287,657.0
0,0,0,0,12288,189.0
0,0,0,0,12289,160.0
0,0,0,0,12290,154.0
0,0,0,0,12291,117.0
0,0,0,0,12292,-91.0
0,0,0,0,12293,211.0
0,0,0,0,12294,-78.0
0,0,0,0,12295,-132.0
0,0,0,0,12296,-199.0
0,0,0,0,12297,-265.0
0,0,0,0,12298,-130.0
0,0,0,0,12299,-118.0
13048,-0.032663,0,0,0,0
13049,-0.035572,0,0,0,0
13050,-0.03581,0,0,0,0
13051,-0.036764,0,0,0,0
13052,-0.034475,0,0,0,0
13053,-0.031376,0,0,0,0
13054,-0.032473,0,0,0,0
13055,-0.033903,0,0,0,0
13056,-0.034714,0,0,0,0
13057,-0.037527,0,0,0,0
13058,-0.03314,0,0,0,0
13059,-0.031424,0,0,0,0
13060,-0.036955,0,0,0,0
13061,-0.034189,0,0,0,0
13062,-0.035191,0,0,0,0
13063,-0.035238,0,0,0,0
0,0,0,0,12300,137.0
0,0,0,0,12301,607.0
0,0,0,0,12302,566.0
0,0,0,0,12303,392.0
0,0,0,0,12304,485.0
0,0,0,0,12305,607.0
0,0,0,0,12306,612.0
0,0,0,0,12307,746.0
0,0,0,0,12308,416.0
0,0,0,0,12309,461.0
0,0,0,0,12310,613.0
0,0,0,0,12311,661.0
0,0,0,0,12312,527.0
0,0,0,0,12313,421.0
0,0,0,0,12314,508.0
13064,-0.030231,0,0,0,0
13065,-0.034618,0,0,0,0
13066,-0.034428,0,0,0,0
13067,-0.03252,0,0,0,0
13068,-0.035191,0,0,0,0
13069,-0.034523,0,0,0,0
13070,-0.033617,0,0,0,0
13071,-0.033951,0,0,0,0
13072,-0.038052,0,0,0,0
13073,-0.037909,0,0,0,0
13074,-0.033808,0,0,0,0
13075,-0.03252,0,0,0,0
13076,-0.035906,0,0,0,0
13077,-0.039101,0,0,0,0
13078,-0.035238,0,0,0,0
13079,-0.034523,0,0,0,0
0,0,0,0,12315,-20.0
0,0,0,0,12316,-626.0
0,0,0,0,12317,-558.0
0,0,0,0,12318,-522.0
0,0,0,0,12319,-610.0
0,0,0,0,12320,-322.0
0,0,0,0,12321,-129.0
0,0,0,0,12322,-218.0
0,0,0,0,12323,36.0
0,0,0,0,12324,118.0
0,0,0,0,12325,-184.0
0,0,0,0,12326,-127.0
0,0,0,0,12327,-98.0
0,0,0,0,12328,102.0
0,0,0,0,12329,-17.0
13080,-0.034809,0,0,0,0
13081,-0.034857,0,0,0,0
13082,-0.035572,0,0,0,0
13083,-0.038958,0,0,0,0
13084,-0.039291,0,0,0,0
13085,-0.036001,0,0,0,0
13086,-0.034142,0,0,0,0
13087,-0.03047,0,0,0,0
13088,-0.037527,0,0,0,0
13089,-0.034237,0,0,0,0
13090,-0.02923,0,0,0,0
13091,-0.033998,0,0,0,0
13092,-0.033092,0,0,0,0
13093,-0.033712,0,0,0,0
13094,-0.031281,0,0,0,0
13095,-0.034523,0,0,0,0
0,0,0,0,12330,370.0
0,0,0,0,12331,341.0
0,0,0,0,12332,354.0
0,0,0,0,12333,168.0
0,0,0,0,12334,225.0
0,0,0,0,12335,29.0
0,0,0,0,12336,2.0
0,0,0,0,12337,-33.0
0,0,0,0,12338,-52.0
0,0,0,0,12339,-76.0
0,0,0,0,12340,-87.0
0,0,0,0,12341,-87.0
0,0,0,0,12342,-60.0
0,0,0,0,12343,-16.0
0,0,0,0,12344,36.0
13096,-0.036001,0,0,0,0
13097,-0.03314,0,0,0,0
13098,-0.034142,0,0,0,0
13099,-0.033045,0,0,0,0
13100,-0.031757,0,0,0,0
13101,-0.034523,0,0,0,0
13102,-0.034332,0,0,0,0
13103,-0.03314,0,0,0,0
13104,-0.035381,0,0,0,0
13105,-0.031805,0,0,0,0
13106,-0.032425,0,0,0,0
13107,-0.035048,0,0,0,0
13108,-0.031185,0,0,0,0
13109,-0.030947,0,0,0,0
13110,-0.031614,0,0,0,0
13111,-0.030756,0,0,0,0
0,0,0,0,12345,-248.0
0,0,0,0,12346,120.0
0,0,0,0,12347,404.0
0,0,0,0,12348,-86.0
0,0,0,0,12349,332.0
0,0,0,0,12350,389.0
0,0,0,0,12351,11.0
0,0,0,0,12352,-159.0
0,0,0,0,12353,216.0
0,0,0,0,12354,-71.0
0,0,0,0,12355,50.0
0,0,0,0,12356,158.0
0,0,0,0,12357,222.0
0,0,0,0,12358,224.0
0,0,0,0,12359,451.0
13112,-0.036144,0,0,0,0
13113,-0.034571,0,0,0,0
13114,-0.031948,0,0,0,0
13115,-0.033045,0,0,0,0
13116,-0.034904,0,0,0,0
13117,-0.036764,0,0,0,0
13118,-0.029993,0,0,0,0
13119,-0.031185,0,0,0,0
13120,-0.029707,0,0,0,0
13121,-0.02656,0,0,0,0
13122,-0.034571,0,0,0,0
13123,-0.038242,0,0,0,0
13124,-0.036955,0,0,0,0
13125,-0.032425,0,0,0,0
13126,-0.03252,0,0,0,0
13127,-0.037146,0,0,0,0
0,0,0,0,12360,340.0
0,0,0,0,12361,1240.0
0,0,0,0,12362,950.0
0,0,0,0,12363,900.0
0,0,0,0,12364,743.0
0,0,0,0,12365,492.0
0,0,0,0,12366,665.0
0,0,0,0,12367,842.0
0,0,0,0,12368,443.0
0,0,0,0,12369,367.0
0,0,0,0,12370,-17.0
0,0,0,0,12371,69.0
0,0,0,0,12372,180.0
0,0,0,0,12373,245.0
0,0,0,0,12374,260.0
13128,-0.035381,0,0,0,0
13129,-0.036716,0,0,0,0
13130,-0.036955,0,0,0,0
13131,-0.03314,0,0,0,0
13132,-0.031614,0,0,0,0
13133,-0.031614,0,0,0,0
13134,-0.032997,0,0,0,0
13135,-0.034761,0,0,0,0
13136,-0.034094,0,0,0,0
13137,-0.033379,0,0,0,0
13138,-0.037289,0,0,0,0
13139,-0.037384,0,0,0,0
13140,-0.037956,0,0,0,0
13141,-0.038767,0,0,0,0
13142,-0.035954,0,0,0,0
13143,-0.034523,0,0,0,0
0,0,0,0,12375,-118.0
0,0,0,0,12376,-1298.0
0,0,0,0,12377,-1235.0
0,0,0,0,12378,-1014.0
0,0,0,0,12379,-865.0
0,0,0,0,12380,-671.0
0,0,0,0,12381,-758.0
0,0,0,0,12382,-457.0
0,0,0,0,12383,-362.0
0,0,0,0,12384,-315.0
0,0,0,0,12385,-367.0
0,0,0,0,12386,-273.0
0,0,0,0,12387,-419.0
0,0,0,0,12388,-44.0
0,0,0,0,12389,-306.0
13144,-0.033855,0,0,0,0
13145,-0.039577,0,0,0,0
13146,-0.033569,0,0,0,0
13147,-0.029421,0,0,0,0
13148,-0.036287,0,0,0,0
13149,-0.032854,0,0,0,0
13150,-0.035381,0,0,0,0
13151,-0.033522,0,0,0,0
13152,-0.032234,0,0,0,0
13153,-0.036573,0,0,0,0
13154,-0.037098,0,0,0,0
13155,-0.039911,0,0,0,0
13156,-0.035572,0,0,0,0
13157,-0.032854,0,0,0,0
13158,-0.034332,0,0,0,0
13159,-0.03643,0,0,0,0
0,0,0,0,12390,-639.0
0,0,0,0,12391,-1552.0
0,0,0,0,12392,-1535.0
0,0,0,0,12393,-1313.0
0,0,0,0,12394,-1122.0
0,0,0,0,12395,-969.0
0,0,0,0,12396,-918.0
0,0,0,0,12397,-996.0
0,0,0,0,12398,-670.0
0,0,0,0,12399,-521.0
0,0,0,0,12400,-705.0
0,0,0,0,12401,-525.0
0,0,0,0,12402,-464.0
0,0,0,0,12403,-447.0
0,0,0,0,12404,-685.0
13160,-0.036335,0,0,0,0
13161,-0.033283,0,0,0,0
13162,-0.035286,0,0,0,0
13163,-0.037766,0,0,0,0
13164,-0.03376,0,0,0,0
13165,-0.03233,0,0,0,0
13166,-0.034237,0,0,0,0
13167,-0.03109,0,0,0,0
13168,-0.032234,0,0,0,0
13169,-0.032949,0,0,0,0
13170,-0.034237,0,0,0,0
13171,-0.035572,0,0,0,0
13172,-0.031185,0,0,0,0
13173,-0.031662,0,0,0,0
13174,-0.034094,0,0,0,0
13175,-0.035572,0,0,0,0
0,0,0,0,12405,25.0
0,0,0,0,12406,-367.0
0,0,0,0,12407,-718.0
0,0,0,0,12408,-803.0
0,0,0,0,12409,-691.0
0,0,0,0,12410,-263.0
0,0,0,0,12411,-327.0
